threshold,recall,fpr
0.4472838938236236,0.68494774270014,0.010815077955397672
0.4472700357437134,0.6850016162051503,0.010815077955397672
0.4464607834815979,0.6850016162051503,0.01089402013025459
0.4464140832424164,0.6850554897101605,0.01089402013025459
0.4462981224060058,0.6850554897101605,0.010933491217683047
0.4462249875068664,0.6851093632151708,0.010933491217683047
0.4462018311023712,0.6851093632151708,0.010972962305111507
0.4461629688739776,0.6852709837302015,0.010972962305111507
0.445916086435318,0.6852709837302015,0.011209788829682257
0.4455741345882416,0.6853248572352117,0.011209788829682257
0.4453326463699341,0.6853248572352117,0.011249259917110717
0.4451779127120971,0.6853787307402219,0.011249259917110717
0.4449837803840637,0.6853787307402219,0.011328202091967634
0.4449586868286133,0.6854326042452322,0.011328202091967634
0.4436710476875305,0.6854326042452322,0.011683441878823761
0.4436399340629577,0.6854864777502424,0.011683441878823761
0.4436164796352386,0.6854864777502424,0.011762384053680679
0.4433872699737549,0.6857019717702834,0.011762384053680679
0.4431602656841278,0.6857019717702834,0.011841326228537596
0.4431426227092743,0.6857558452752937,0.011841326228537596
0.4431393146514892,0.6857558452752937,0.011880797315966056
0.4424681663513183,0.6858635922853141,0.011880797315966056
0.4424676597118377,0.6858635922853141,0.011920268403394513
0.4423169493675232,0.6859713392953346,0.011920268403394513
0.4422387182712555,0.6859713392953346,0.01199921057825143
0.4421354234218597,0.6861329598103653,0.01199921057825143
0.4419602751731872,0.6861329598103653,0.012117623840536806
0.4418790638446808,0.6862407068203857,0.012117623840536806
0.4418236911296844,0.6862407068203857,0.012157094927965266
0.441811591386795,0.6862945803253959,0.012157094927965266
0.4415065050125122,0.6862945803253959,0.012236037102822183
0.4414720237255096,0.6863484538304062,0.012236037102822183
0.4407101273536682,0.6863484538304062,0.01259127688967831
0.4406925439834595,0.6864023273354164,0.01259127688967831
0.4406144917011261,0.6864023273354164,0.012670219064535228
0.4405577778816223,0.6865100743454369,0.012670219064535228
0.4404817819595337,0.6865100743454369,0.012709690151963687
0.440316379070282,0.6865639478504472,0.012709690151963687
0.4402965605258941,0.6865639478504472,0.012749161239392145
0.4401001334190368,0.6866716948604676,0.012749161239392145
0.4400327503681183,0.6866716948604676,0.012788632326820605
0.4399571120738983,0.6867255683654778,0.012788632326820605
0.4397258162498474,0.6867255683654778,0.012946516676534438
0.4397143423557281,0.6867794418704881,0.012946516676534438
0.439365804195404,0.6867794418704881,0.013064929938819815
0.439001202583313,0.6868333153754983,0.013064929938819815
0.4389294683933258,0.6868333153754983,0.013143872113676732
0.4382825195789337,0.6869410623855188,0.013143872113676732
0.4378609955310821,0.6869410623855188,0.013262285375962107
0.4378488659858703,0.6869949358905291,0.013262285375962107
0.437755674123764,0.6869949358905291,0.013380698638247484
0.4377210438251495,0.6870488093955393,0.013380698638247484
0.4375779032707214,0.6870488093955393,0.013459640813104402
0.4375603497028351,0.6871565564055597,0.013459640813104402
0.4373486638069153,0.6871565564055597,0.013578054075389777
0.4370667934417724,0.68721042991057,0.013578054075389777
0.4363722503185272,0.68721042991057,0.01377540951253207
0.436181902885437,0.687425923930611,0.01377540951253207
0.4361796081066131,0.687425923930611,0.013814880599960529
0.4360911250114441,0.6874797974356212,0.013814880599960529
0.4351074397563934,0.6874797974356212,0.014051707124531281
0.4350562393665313,0.6875336709406314,0.014051707124531281
0.4350252747535705,0.6875336709406314,0.014091178211959739
0.4349771738052368,0.6875875444456416,0.014091178211959739
0.4348174035549164,0.6875875444456416,0.014170120386816656
0.4347948431968689,0.6876414179506519,0.014170120386816656
0.4335477948188782,0.6876414179506519,0.014604302348529701
0.4335260093212127,0.6876952914556621,0.014604302348529701
0.4335166215896606,0.6876952914556621,0.01464377343595816
0.4333628416061401,0.6877491649606723,0.01464377343595816
