time_step,feature_index,feature_name,abs_ig_attribution
109,31,Bwd PSH Flags,0.0
109,32,Fwd URG Flags,0.0
109,33,Bwd URG Flags,0.0
109,34,Fwd Header Length,7.970772486487476e-08
109,35,Bwd Header Length,1.5393948160635773e-07
109,36,Fwd Packets/s,1.009710285870824e-05
109,37,Bwd Packets/s,7.98210567154456e-06
109,38,Min Packet Length,3.165438101859763e-05
109,39,Max Packet Length,0.000624220643658191
109,40,Packet Length Mean,7.544367690570652e-05
109,41,Packet Length Std,0.0001502294180681929
109,42,Packet Length Variance,0.000578394450712949
109,43,FIN Flag Count,1.9137991330353543e-05
109,44,SYN Flag Count,9.707063145469874e-05
109,45,RST Flag Count,4.175496997049777e-07
109,46,PSH Flag Count,0.0005969998892396688
109,47,ACK Flag Count,0.00025575130712240934
109,48,URG Flag Count,0.00021930890216026455
109,49,CWE Flag Count,0.0
109,50,ECE Flag Count,4.294879545341246e-07
109,51,Down/Up Ratio,8.723364771867637e-06
109,52,Average Packet Size,0.00021247520635370165
109,53,Avg Fwd Segment Size,1.3436667813948588e-06
109,54,Avg Bwd Segment Size,4.6358378313016146e-05
109,55,Fwd Header Length.1,3.6313661411213616e-08
109,56,Fwd Avg Bytes/Bulk,0.0
109,57,Fwd Avg Packets/Bulk,0.0
109,58,Fwd Avg Bulk Rate,0.0
109,59,Bwd Avg Bytes/Bulk,0.0
109,60,Bwd Avg Packets/Bulk,0.0
109,61,Bwd Avg Bulk Rate,0.0
109,62,Subflow Fwd Packets,7.815605584937657e-08
109,63,Subflow Fwd Bytes,9.286716284861996e-09
109,64,Subflow Bwd Packets,9.17692659641034e-08
109,65,Subflow Bwd Bytes,7.017504355388837e-09
109,66,Init_Win_bytes_forward,1.634890395507682e-05
109,67,Init_Win_bytes_backward,2.341055551369209e-05
109,68,act_data_pkt_fwd,1.7051563716563578e-08
109,69,min_seg_size_forward,7.3770549668950025e-09
109,70,Active Mean,9.108571248361841e-07
109,71,Active Std,1.3457611203193665e-07
109,72,Active Max,7.67526580602862e-06
109,73,Active Min,6.096363591723275e-08
109,74,Idle Mean,9.515923920844216e-06
109,75,Idle Std,5.6681524256418925e-06
109,76,Idle Max,1.4164244021230843e-05
109,77,Idle Min,3.135849328828044e-05
110,0,Destination Port,8.265962969744578e-05
110,1,Flow Duration,4.2769283027155325e-05
110,2,Total Fwd Packets,2.424996523586742e-07
110,3,Total Backward Packets,3.3661859788480797e-07
110,4,Total Length of Fwd Packets,3.0483391810776084e-07
110,5,Total Length of Bwd Packets,2.7970710902991414e-07
110,6,Fwd Packet Length Max,1.7171330910059623e-05
110,7,Fwd Packet Length Min,5.0834241847041994e-06
110,8,Fwd Packet Length Mean,1.080189485946903e-05
110,9,Fwd Packet Length Std,5.371256975195138e-06
110,10,Bwd Packet Length Max,7.756911145406775e-06
110,11,Bwd Packet Length Min,3.654448846646119e-06
110,12,Bwd Packet Length Mean,4.808911035070196e-05
110,13,Bwd Packet Length Std,2.3517170120612718e-05
110,14,Flow Bytes/s,1.4318820831249468e-06
110,15,Flow Packets/s,1.2430608876456972e-05
110,16,Flow IAT Mean,6.503298209281638e-05
110,17,Flow IAT Std,1.3875934200768825e-05
110,18,Flow IAT Max,2.2253263523452915e-05
110,19,Flow IAT Min,1.3014977184866439e-06
110,20,Fwd IAT Total,3.0055243769311346e-05
110,21,Fwd IAT Mean,3.6076264223083854e-05
110,22,Fwd IAT Std,3.0436960514634848e-05
110,23,Fwd IAT Max,3.8005277019692585e-05
110,24,Fwd IAT Min,1.2671036529354751e-05
110,25,Bwd IAT Total,0.00013981737720314413
110,26,Bwd IAT Mean,9.61265050136717e-06
110,27,Bwd IAT Std,7.131548954930622e-06
110,28,Bwd IAT Max,1.9189013983123004e-05
110,29,Bwd IAT Min,6.146968644316075e-06
110,30,Fwd PSH Flags,2.463955206621904e-05
110,31,Bwd PSH Flags,0.0
110,32,Fwd URG Flags,0.0
110,33,Bwd URG Flags,0.0
110,34,Fwd Header Length,8.167398424241412e-10
110,35,Bwd Header Length,1.1562843837964465e-07
110,36,Fwd Packets/s,1.9311326468596235e-05
110,37,Bwd Packets/s,4.354150860308437e-06
110,38,Min Packet Length,1.2204422091599554e-05
110,39,Max Packet Length,1.6716585378162563e-05
110,40,Packet Length Mean,1.0988321264449041e-05
110,41,Packet Length Std,4.552200607577106e-06
110,42,Packet Length Variance,8.221768439398147e-06
110,43,FIN Flag Count,1.801379767130129e-05
110,44,SYN Flag Count,7.576455391244963e-05
110,45,RST Flag Count,6.893080808367813e-07
110,46,PSH Flag Count,0.00033919341512955725
110,47,ACK Flag Count,0.0004486656398512423
110,48,URG Flag Count,4.561557943816297e-05
110,49,CWE Flag Count,0.0
110,50,ECE Flag Count,1.9656953043067915e-07
110,51,Down/Up Ratio,1.8058728528558277e-05
110,52,Average Packet Size,3.264463521190919e-05
110,53,Avg Fwd Segment Size,4.647250989364693e-06
110,54,Avg Bwd Segment Size,4.511988299782388e-05
110,55,Fwd Header Length.1,3.230907097417912e-08
110,56,Fwd Avg Bytes/Bulk,0.0
110,57,Fwd Avg Packets/Bulk,0.0
110,58,Fwd Avg Bulk Rate,0.0
110,59,Bwd Avg Bytes/Bulk,0.0
110,60,Bwd Avg Packets/Bulk,0.0
110,61,Bwd Avg Bulk Rate,0.0
110,62,Subflow Fwd Packets,1.9392432193399145e-07
110,63,Subflow Fwd Bytes,1.282909209976424e-07
110,64,Subflow Bwd Packets,3.256882052937726e-07
110,65,Subflow Bwd Bytes,2.2281329847828601e-07
110,66,Init_Win_bytes_forward,1.0424301763123367e-05
110,67,Init_Win_bytes_backward,1.1376737347745802e-05
110,68,act_data_pkt_fwd,6.728634360797514e-08
110,69,min_seg_size_forward,5.777619271896128e-09
110,70,Active Mean,9.965566505343304e-07
110,71,Active Std,9.422932407687767e-07
110,72,Active Max,4.367189831100404e-06
110,73,Active Min,4.5865053266425093e-07
110,74,Idle Mean,5.78757535549812e-05
110,75,Idle Std,6.8787599047936965e-06
110,76,Idle Max,2.4187400413211435e-05
110,77,Idle Min,0.00010592809849185869
111,0,Destination Port,2.5833580366452225e-05
111,1,Flow Duration,5.010059612686746e-05
111,2,Total Fwd Packets,1.8752550090539444e-07
111,3,Total Backward Packets,1.7345956848657806e-07
111,4,Total Length of Fwd Packets,2.1694251017834176e-07
111,5,Total Length of Bwd Packets,1.5134915543058014e-07
111,6,Fwd Packet Length Max,6.849740657344228e-06
111,7,Fwd Packet Length Min,1.4061183719604742e-05
111,8,Fwd Packet Length Mean,1.7405674952897243e-05
111,9,Fwd Packet Length Std,5.1538454499677755e-06
111,10,Bwd Packet Length Max,7.89201440056786e-05
111,11,Bwd Packet Length Min,3.929920694645261e-06
111,12,Bwd Packet Length Mean,0.0003232783928979188
111,13,Bwd Packet Length Std,0.0006646239198744297
111,14,Flow Bytes/s,1.3315899423105293e-06
111,15,Flow Packets/s,8.735866686038207e-06
111,16,Flow IAT Mean,1.1735922271327581e-05
111,17,Flow IAT Std,6.237813522602664e-06
111,18,Flow IAT Max,2.0461833628360182e-05
111,19,Flow IAT Min,1.6312412753904937e-06
111,20,Fwd IAT Total,0.00010447224485687912
111,21,Fwd IAT Mean,3.703045513248071e-05
111,22,Fwd IAT Std,2.5946366804419085e-05
111,23,Fwd IAT Max,3.9023674617055804e-05
111,24,Fwd IAT Min,1.4728143469255883e-06
111,25,Bwd IAT Total,7.147751603042707e-06
111,26,Bwd IAT Mean,9.34450054046465e-06
111,27,Bwd IAT Std,1.502015436471993e-07
111,28,Bwd IAT Max,2.8603142709471285e-05
111,29,Bwd IAT Min,3.1414786008099327e-06
111,30,Fwd PSH Flags,2.833700091287028e-05
111,31,Bwd PSH Flags,0.0
111,32,Fwd URG Flags,0.0
111,33,Bwd URG Flags,0.0
111,34,Fwd Header Length,8.692842357049813e-08
111,35,Bwd Header Length,1.2680490613092843e-07
111,36,Fwd Packets/s,1.1751099918910768e-05
111,37,Bwd Packets/s,7.977938366821036e-06
111,38,Min Packet Length,2.8256936275283806e-05
111,39,Max Packet Length,0.0005107145407237113
111,40,Packet Length Mean,1.826358311518561e-05
111,41,Packet Length Std,7.446663221344352e-05
111,42,Packet Length Variance,0.00041012256406247616
111,43,FIN Flag Count,1.9446972146397457e-05
111,44,SYN Flag Count,8.858805813360959e-05
111,45,RST Flag Count,3.3696753121148504e-07
111,46,PSH Flag Count,0.0005234197597019374
111,47,ACK Flag Count,0.00030624380451627076
111,48,URG Flag Count,0.00020109754404984415
111,49,CWE Flag Count,0.0
111,50,ECE Flag Count,3.4959865047312633e-07
111,51,Down/Up Ratio,8.638234248792287e-06
111,52,Average Packet Size,0.0002037506055785343
111,53,Avg Fwd Segment Size,1.4721452998855966e-06
111,54,Avg Bwd Segment Size,6.314511847449467e-05
111,55,Fwd Header Length.1,2.789426289950825e-08
111,56,Fwd Avg Bytes/Bulk,0.0
111,57,Fwd Avg Packets/Bulk,0.0
111,58,Fwd Avg Bulk Rate,0.0
111,59,Bwd Avg Bytes/Bulk,0.0
111,60,Bwd Avg Packets/Bulk,0.0
111,61,Bwd Avg Bulk Rate,0.0
111,62,Subflow Fwd Packets,1.3892376671265083e-07
111,63,Subflow Fwd Bytes,2.0856170124261553e-08
111,64,Subflow Bwd Packets,2.2944463751173316e-07
111,65,Subflow Bwd Bytes,1.0715938714156437e-07
111,66,Init_Win_bytes_forward,1.6885298464330845e-05
111,67,Init_Win_bytes_backward,2.104478880937677e-05
111,68,act_data_pkt_fwd,2.208408922399485e-08
111,69,min_seg_size_forward,5.964658100765519e-09
111,70,Active Mean,9.355056818094454e-07
111,71,Active Std,6.17297928329208e-08
111,72,Active Max,7.67927213018993e-06
111,73,Active Min,3.5242933904555684e-08
111,74,Idle Mean,1.0410097274871077e-05
111,75,Idle Std,4.924228960589971e-06
111,76,Idle Max,1.6147576388902962e-05
111,77,Idle Min,3.5872941225534305e-05
112,0,Destination Port,7.842994091333821e-05
112,1,Flow Duration,4.723280653706752e-05
112,2,Total Fwd Packets,1.5968022637480317e-07
112,3,Total Backward Packets,2.3359157808044984e-07
112,4,Total Length of Fwd Packets,2.7678419201038196e-07
112,5,Total Length of Bwd Packets,1.9361051784017036e-07
112,6,Fwd Packet Length Max,1.7518877939437516e-05
112,7,Fwd Packet Length Min,4.2524966374912765e-06
112,8,Fwd Packet Length Mean,7.369665127043845e-06
112,9,Fwd Packet Length Std,4.509458904067287e-06
112,10,Bwd Packet Length Max,2.335623548788135e-06
112,11,Bwd Packet Length Min,2.255687377328286e-06
112,12,Bwd Packet Length Mean,4.1577201045583934e-05
112,13,Bwd Packet Length Std,1.7817899788497016e-05
112,14,Flow Bytes/s,1.3929712849858333e-06
112,15,Flow Packets/s,9.911111192195676e-06
112,16,Flow IAT Mean,5.882832920178771e-05
112,17,Flow IAT Std,1.967242315004114e-05
112,18,Flow IAT Max,3.357344394316897e-05
112,19,Flow IAT Min,1.2532177606772166e-06
112,20,Fwd IAT Total,3.147474126308225e-05
112,21,Fwd IAT Mean,3.274544724263251e-05
112,22,Fwd IAT Std,1.4291169463831466e-05
112,23,Fwd IAT Max,3.377662505954504e-05
112,24,Fwd IAT Min,1.559136580908671e-05
112,25,Bwd IAT Total,0.00013050460256636143
112,26,Bwd IAT Mean,9.841487553785555e-06
112,27,Bwd IAT Std,1.0631291843310464e-05
112,28,Bwd IAT Max,1.4896801985742059e-05
112,29,Bwd IAT Min,7.995632586244028e-06
112,30,Fwd PSH Flags,1.907159821712412e-05
112,31,Bwd PSH Flags,0.0
112,32,Fwd URG Flags,0.0
112,33,Bwd URG Flags,0.0
112,34,Fwd Header Length,2.2203150429334073e-09
112,35,Bwd Header Length,1.8424034919917176e-07
112,36,Fwd Packets/s,1.6035370208555833e-05
112,37,Bwd Packets/s,4.2975084397767205e-06
112,38,Min Packet Length,9.797862730920315e-06
112,39,Max Packet Length,1.758129474183079e-05
112,40,Packet Length Mean,9.934595254890155e-06
112,41,Packet Length Std,1.5580164927087026e-06
112,42,Packet Length Variance,8.48245053930441e-06
112,43,FIN Flag Count,1.3446917364490218e-05
112,44,SYN Flag Count,9.097750444198027e-05
112,45,RST Flag Count,5.007196364203992e-07
112,46,PSH Flag Count,0.0003709024749696255
112,47,ACK Flag Count,0.0005209457594901323
112,48,URG Flag Count,2.4259854399133474e-05
112,49,CWE Flag Count,0.0
112,50,ECE Flag Count,1.4788795965614554e-07
112,51,Down/Up Ratio,1.733553290250711e-05
112,52,Average Packet Size,3.5511893656803295e-05
112,53,Avg Fwd Segment Size,5.394590971263824e-06
112,54,Avg Bwd Segment Size,3.793899668380618e-05
112,55,Fwd Header Length.1,1.7498393845016835e-08
112,56,Fwd Avg Bytes/Bulk,0.0
112,57,Fwd Avg Packets/Bulk,0.0
112,58,Fwd Avg Bulk Rate,0.0
112,59,Bwd Avg Bytes/Bulk,0.0
112,60,Bwd Avg Packets/Bulk,0.0
112,61,Bwd Avg Bulk Rate,0.0
112,62,Subflow Fwd Packets,1.2771978674663842e-07
112,63,Subflow Fwd Bytes,1.1071431771370044e-07
112,64,Subflow Bwd Packets,2.223638375653536e-07
112,65,Subflow Bwd Bytes,1.5455948698672728e-07
112,66,Init_Win_bytes_forward,8.017254344849789e-07
112,67,Init_Win_bytes_backward,8.620218977739569e-06
112,68,act_data_pkt_fwd,8.270934159781973e-08
112,69,min_seg_size_forward,2.3429142740477582e-12
112,70,Active Mean,8.829802595755609e-07
112,71,Active Std,8.581223482906353e-07
112,72,Active Max,3.834141807601554e-06
112,73,Active Min,4.3894260670640506e-07
112,74,Idle Mean,5.948070247541182e-05
112,75,Idle Std,6.265989213716239e-06
112,76,Idle Max,1.2374054676911328e-05
112,77,Idle Min,0.0001083766037481837
113,0,Destination Port,3.3392243494745344e-05
113,1,Flow Duration,4.205474760965444e-05
113,2,Total Fwd Packets,2.661518863078527e-07
113,3,Total Backward Packets,2.3885161226644414e-07
113,4,Total Length of Fwd Packets,2.023328988798312e-07
113,5,Total Length of Bwd Packets,2.6402571506878303e-07
113,6,Fwd Packet Length Max,9.133811545325443e-06
113,7,Fwd Packet Length Min,1.3924154700362124e-05
113,8,Fwd Packet Length Mean,1.6546920960536227e-05
113,9,Fwd Packet Length Std,6.321751243376639e-06
113,10,Bwd Packet Length Max,6.851366924820468e-05
113,11,Bwd Packet Length Min,6.685049811494537e-06
113,12,Bwd Packet Length Mean,0.0002931708295363933
113,13,Bwd Packet Length Std,0.00045028518070466816
113,14,Flow Bytes/s,1.226966446665756e-06
113,15,Flow Packets/s,8.227310900110751e-06
113,16,Flow IAT Mean,1.2446462278603576e-05
113,17,Flow IAT Std,2.0547267922665924e-06
113,18,Flow IAT Max,2.3483535187551752e-05
113,19,Flow IAT Min,1.4629808902100194e-06
113,20,Fwd IAT Total,0.00011869116133311763
113,21,Fwd IAT Mean,3.841659417957999e-05
113,22,Fwd IAT Std,2.2187232389114797e-05
113,23,Fwd IAT Max,3.7421708839247e-05
113,24,Fwd IAT Min,2.049212525889743e-06
113,25,Bwd IAT Total,2.6988660465576686e-05
113,26,Bwd IAT Mean,1.1633299436653033e-05
113,27,Bwd IAT Std,1.643042395471639e-07
113,28,Bwd IAT Max,2.7936861442867666e-05
113,29,Bwd IAT Min,1.5696450361701864e-07
113,30,Fwd PSH Flags,1.5926372725516558e-05
113,31,Bwd PSH Flags,0.0
113,32,Fwd URG Flags,0.0
113,33,Bwd URG Flags,0.0
113,34,Fwd Header Length,8.818455654591162e-08
113,35,Bwd Header Length,1.6551150849863916e-07
113,36,Fwd Packets/s,5.653867901855847e-06
113,37,Bwd Packets/s,6.776265308872098e-06
113,38,Min Packet Length,2.763097290880978e-05
113,39,Max Packet Length,0.0003388221957720816
113,40,Packet Length Mean,5.4483156418427825e-05
113,41,Packet Length Std,6.760521500837058e-06
113,42,Packet Length Variance,0.00013600745296571404
113,43,FIN Flag Count,1.337421235803049e-05
113,44,SYN Flag Count,9.562157356413081e-05
113,45,RST Flag Count,2.5958743776755e-07
113,46,PSH Flag Count,0.000215615815250203
113,47,ACK Flag Count,0.00023847063130233437
113,48,URG Flag Count,0.00015971875109244138
113,49,CWE Flag Count,0.0
113,50,ECE Flag Count,4.222711140755564e-07
113,51,Down/Up Ratio,2.7951993615715764e-05
113,52,Average Packet Size,0.0002730427077040076
113,53,Avg Fwd Segment Size,2.757511310846894e-06
113,54,Avg Bwd Segment Size,1.4392305274668615e-05
113,55,Fwd Header Length.1,4.452577329061569e-08
113,56,Fwd Avg Bytes/Bulk,0.0
113,57,Fwd Avg Packets/Bulk,0.0
113,58,Fwd Avg Bulk Rate,0.0
113,59,Bwd Avg Bytes/Bulk,0.0
113,60,Bwd Avg Packets/Bulk,0.0
113,61,Bwd Avg Bulk Rate,0.0
113,62,Subflow Fwd Packets,2.0402548273068533e-07
113,63,Subflow Fwd Bytes,5.811643166708791e-09
113,64,Subflow Bwd Packets,3.090631821578427e-07
113,65,Subflow Bwd Bytes,1.841094103838259e-07
113,66,Init_Win_bytes_forward,1.36777025545598e-05
113,67,Init_Win_bytes_backward,2.220160786237102e-05
113,68,act_data_pkt_fwd,1.5643374240426056e-07
113,69,min_seg_size_forward,1.308143282585661e-08
113,70,Active Mean,7.414191713905893e-07
113,71,Active Std,5.892953680586288e-08
113,72,Active Max,6.879553893668344e-06
113,73,Active Min,5.643591194370856e-08
113,74,Idle Mean,8.57037775858771e-06
113,75,Idle Std,4.021190306957578e-06
113,76,Idle Max,1.2145527762186248e-05
113,77,Idle Min,3.723516783793457e-05
114,0,Destination Port,8.658202568767592e-05
114,1,Flow Duration,4.610685937223025e-05
114,2,Total Fwd Packets,1.45271982887607e-07
114,3,Total Backward Packets,2.1943169770111126e-07
114,4,Total Length of Fwd Packets,2.88530031866685e-07
114,5,Total Length of Bwd Packets,1.5219750082451355e-07
114,6,Fwd Packet Length Max,1.6044896256062202e-05
114,7,Fwd Packet Length Min,6.2674162109033205e-06
114,8,Fwd Packet Length Mean,8.897471161617432e-06
114,9,Fwd Packet Length Std,4.51398500445066e-06
114,10,Bwd Packet Length Max,1.1140825336042326e-05
114,11,Bwd Packet Length Min,1.0983400215991423e-06
114,12,Bwd Packet Length Mean,4.3172996811335906e-05
114,13,Bwd Packet Length Std,1.2803084246115759e-05
114,14,Flow Bytes/s,1.5807435147507931e-06
114,15,Flow Packets/s,1.4441254279518034e-05
114,16,Flow IAT Mean,5.9929614508291706e-05
114,17,Flow IAT Std,1.8264343452756293e-05
114,18,Flow IAT Max,1.1940516742470209e-05
114,19,Flow IAT Min,1.280412902815442e-06
114,20,Fwd IAT Total,3.09709066641517e-05
114,21,Fwd IAT Mean,3.1942872738000005e-05
114,22,Fwd IAT Std,2.0302701159380376e-05
114,23,Fwd IAT Max,3.1330906494986266e-05
114,24,Fwd IAT Min,1.7180160284624435e-05
114,25,Bwd IAT Total,0.00013088143896311522
114,26,Bwd IAT Mean,1.34236179292202e-05
114,27,Bwd IAT Std,9.490354386798572e-06
114,28,Bwd IAT Max,2.261235385958571e-05
114,29,Bwd IAT Min,6.650417162745725e-06
114,30,Fwd PSH Flags,2.542424226703588e-05
114,31,Bwd PSH Flags,0.0
114,32,Fwd URG Flags,0.0
114,33,Bwd URG Flags,0.0
114,34,Fwd Header Length,1.6082466913758253e-08
114,35,Bwd Header Length,2.908512364285798e-08
114,36,Fwd Packets/s,1.7238198779523373e-05
114,37,Bwd Packets/s,3.4727702313830378e-06
114,38,Min Packet Length,1.1290169823041651e-05
114,39,Max Packet Length,9.357047019875608e-06
114,40,Packet Length Mean,3.568670763343107e-06
114,41,Packet Length Std,2.8978957899994384e-08
114,42,Packet Length Variance,6.859977020212682e-06
114,43,FIN Flag Count,2.7275884349364787e-05
114,44,SYN Flag Count,7.407677912851796e-05
114,45,RST Flag Count,4.269065243533987e-07
114,46,PSH Flag Count,0.0003048175130970776
114,47,ACK Flag Count,0.00033587589859962463
114,48,URG Flag Count,4.872756835538894e-05
114,49,CWE Flag Count,0.0
114,50,ECE Flag Count,1.4899573841375968e-07
114,51,Down/Up Ratio,1.2715633602056187e-05
114,52,Average Packet Size,2.4684333766344935e-05
114,53,Avg Fwd Segment Size,3.978950644523138e-06
114,54,Avg Bwd Segment Size,4.468181577976793e-05
114,55,Fwd Header Length.1,1.3244671137613295e-08
114,56,Fwd Avg Bytes/Bulk,0.0
114,57,Fwd Avg Packets/Bulk,0.0
114,58,Fwd Avg Bulk Rate,0.0
114,59,Bwd Avg Bytes/Bulk,0.0
114,60,Bwd Avg Packets/Bulk,0.0
114,61,Bwd Avg Bulk Rate,0.0
114,62,Subflow Fwd Packets,1.191346896689538e-07
114,63,Subflow Fwd Bytes,1.3106712515309482e-07
114,64,Subflow Bwd Packets,2.1585168497040286e-07
114,65,Subflow Bwd Bytes,1.2653445935484342e-07
114,66,Init_Win_bytes_forward,1.0886532436416019e-05
114,67,Init_Win_bytes_backward,1.714730569801759e-05
114,68,act_data_pkt_fwd,6.771006422212622e-09
114,69,min_seg_size_forward,4.939777920043298e-09
114,70,Active Mean,6.981422302487772e-07
114,71,Active Std,8.12629195934278e-07
114,72,Active Max,4.518683454080019e-06
114,73,Active Min,5.211863367549086e-07
114,74,Idle Mean,4.153575355303474e-05
114,75,Idle Std,6.539330570376478e-06
114,76,Idle Max,2.6064612029585987e-05
114,77,Idle Min,0.00011449534213170409
115,0,Destination Port,7.18569935997948e-05
115,1,Flow Duration,4.1708844946697354e-05
115,2,Total Fwd Packets,1.5229446148623538e-07
115,3,Total Backward Packets,1.4013053828421107e-07
115,4,Total Length of Fwd Packets,2.1983376541356847e-07
115,5,Total Length of Bwd Packets,1.1945667210966349e-07
115,6,Fwd Packet Length Max,5.316495844454039e-06
115,7,Fwd Packet Length Min,1.3410234714683611e-05
115,8,Fwd Packet Length Mean,1.8205611922894605e-05
115,9,Fwd Packet Length Std,1.3559988474298734e-06
115,10,Bwd Packet Length Max,3.8645499444101006e-05
115,11,Bwd Packet Length Min,7.939298484416213e-06
115,12,Bwd Packet Length Mean,0.00025690169422887266
115,13,Bwd Packet Length Std,0.0009091622778214514
115,14,Flow Bytes/s,1.1881899126819917e-06
115,15,Flow Packets/s,3.8030896121199476e-06
115,16,Flow IAT Mean,1.4672978977614548e-05
115,17,Flow IAT Std,8.780189091339707e-06
115,18,Flow IAT Max,3.707607538672164e-05
115,19,Flow IAT Min,1.5201926544250455e-06
115,20,Fwd IAT Total,0.00010696560639189556
115,21,Fwd IAT Mean,3.6445442674448714e-05
115,22,Fwd IAT Std,3.1304261938203126e-05
115,23,Fwd IAT Max,4.621132029569708e-05
115,24,Fwd IAT Min,9.919216381604201e-07
115,25,Bwd IAT Total,7.485344667657046e-06
115,26,Bwd IAT Mean,7.708217708568554e-06
115,27,Bwd IAT Std,1.3332518165043439e-06
115,28,Bwd IAT Max,4.918940976494923e-05
115,29,Bwd IAT Min,3.810501993939397e-07
115,30,Fwd PSH Flags,3.330050822114572e-05
115,31,Bwd PSH Flags,0.0
115,32,Fwd URG Flags,0.0
115,33,Bwd URG Flags,0.0
115,34,Fwd Header Length,7.094552501030194e-08
115,35,Bwd Header Length,1.4698419192882284e-07
115,36,Fwd Packets/s,1.1204801012354437e-05
115,37,Bwd Packets/s,7.7067024903954e-06
115,38,Min Packet Length,2.8156897315056995e-05
115,39,Max Packet Length,0.0006848582997918129
115,40,Packet Length Mean,0.0001666427415329963
115,41,Packet Length Std,0.00031890085665509105
115,42,Packet Length Variance,0.0008767508552409708
115,43,FIN Flag Count,1.8287635612068698e-05
115,44,SYN Flag Count,7.974146865308285e-05
115,45,RST Flag Count,3.273268021075637e-07
115,46,PSH Flag Count,0.0007955188048072159
115,47,ACK Flag Count,0.000271927157882601
115,48,URG Flag Count,0.0002392260794294998
115,49,CWE Flag Count,0.0
115,50,ECE Flag Count,2.5497516276118404e-07
115,51,Down/Up Ratio,8.538081601727754e-06
115,52,Average Packet Size,0.00016510365821886808
115,53,Avg Fwd Segment Size,1.813574840525689e-06
115,54,Avg Bwd Segment Size,0.0002357034245505929
115,55,Fwd Header Length.1,6.553511155971137e-08
115,56,Fwd Avg Bytes/Bulk,0.0
115,57,Fwd Avg Packets/Bulk,0.0
115,58,Fwd Avg Bulk Rate,0.0
115,59,Bwd Avg Bytes/Bulk,0.0
115,60,Bwd Avg Packets/Bulk,0.0
115,61,Bwd Avg Bulk Rate,0.0
115,62,Subflow Fwd Packets,1.3109662688748358e-07
115,63,Subflow Fwd Bytes,4.2112219489354175e-08
115,64,Subflow Bwd Packets,1.8523364531120023e-07
115,65,Subflow Bwd Bytes,8.219462444003511e-08
115,66,Init_Win_bytes_forward,1.6324278476531617e-05
115,67,Init_Win_bytes_backward,1.820741454139352e-05
115,68,act_data_pkt_fwd,8.32124698035841e-08
115,69,min_seg_size_forward,3.527208386477909e-11
115,70,Active Mean,7.987925982888555e-07
115,71,Active Std,1.0451255150201177e-07
115,72,Active Max,7.889486369094811e-06
115,73,Active Min,7.762626808016648e-08
115,74,Idle Mean,1.2345154573267791e-05
115,75,Idle Std,4.908895789412782e-06
115,76,Idle Max,1.1660548807412852e-05
115,77,Idle Min,2.732730717980303e-05
116,0,Destination Port,5.620584488497116e-05
116,1,Flow Duration,4.110689405933954e-05
116,2,Total Fwd Packets,1.378814431518549e-07
116,3,Total Backward Packets,2.484663070845272e-07
116,4,Total Length of Fwd Packets,2.815057484895078e-07
116,5,Total Length of Bwd Packets,1.7923503037309274e-07
116,6,Fwd Packet Length Max,1.7053651390597224e-05
116,7,Fwd Packet Length Min,4.37420521848253e-06
116,8,Fwd Packet Length Mean,1.2607954886334483e-05
116,9,Fwd Packet Length Std,4.810115569853224e-06
116,10,Bwd Packet Length Max,1.4680465028504841e-05
116,11,Bwd Packet Length Min,6.74379009524273e-07
116,12,Bwd Packet Length Mean,5.3768602811032906e-05
116,13,Bwd Packet Length Std,3.0968807550380006e-05
116,14,Flow Bytes/s,1.1708073088811943e-06
116,15,Flow Packets/s,8.61109856487019e-06
116,16,Flow IAT Mean,4.410696783452295e-05
116,17,Flow IAT Std,1.2006196811853442e-05
116,18,Flow IAT Max,4.754091605718713e-06
116,19,Flow IAT Min,1.1371068922017002e-06
116,20,Fwd IAT Total,3.151534838252701e-05
116,21,Fwd IAT Mean,1.2465009604056831e-05
116,22,Fwd IAT Std,3.68044275091961e-05
116,23,Fwd IAT Max,3.9669062971370295e-05
116,24,Fwd IAT Min,1.0558877875155304e-05
116,25,Bwd IAT Total,0.0001415026927134022
116,26,Bwd IAT Mean,9.712885912449565e-06
116,27,Bwd IAT Std,5.361740477383137e-06
116,28,Bwd IAT Max,2.2464379071607254e-05
116,29,Bwd IAT Min,3.642092906375183e-06
116,30,Fwd PSH Flags,3.436807310208678e-05
116,31,Bwd PSH Flags,0.0
116,32,Fwd URG Flags,0.0
116,33,Bwd URG Flags,0.0
116,34,Fwd Header Length,3.548549232235132e-09
116,35,Bwd Header Length,4.8946020569928805e-08
116,36,Fwd Packets/s,1.750782939780038e-05
116,37,Bwd Packets/s,4.2804495024029166e-06
116,38,Min Packet Length,1.2647317817027215e-05
116,39,Max Packet Length,1.9862631233991124e-05
116,40,Packet Length Mean,1.4649293007096276e-05
116,41,Packet Length Std,1.9592649550759234e-05
116,42,Packet Length Variance,7.009502951405011e-06
116,43,FIN Flag Count,2.1151909095351584e-05
116,44,SYN Flag Count,5.8835605159401894e-05
116,45,RST Flag Count,5.052897904533893e-07
116,46,PSH Flag Count,0.00031489485991187394
116,47,ACK Flag Count,0.00044118714868091047
116,48,URG Flag Count,6.53778261039406e-05
116,49,CWE Flag Count,0.0
116,50,ECE Flag Count,1.563199276688465e-07
116,51,Down/Up Ratio,1.830649853218347e-05
116,52,Average Packet Size,3.207811460015364e-05
